publishedTime,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths
19-02-2024,This Temple to divide and break Indian secularism,2,@112shibu1,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"When politics become religion or communal faith oriented, it become wretched. When religion becomes political oriented, it become wretched. Both scenario together can become a social DISASTER in any country.",2,@osologic,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"I’m thrilled to see this, thank you Modi and India for making this happen. It would also be great if the govt can work on bridging the gap between the rich and the poor. I. Making goods and services more affordable to the normal folk. Jai shriram!",2,@eo4zoa,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,🇮🇳JAI SHREE RAM🙏🚩🚩,2,@prakharshukla3680,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Rama temple will bring the harmony among indians and will  de-colonize indians psychologically to build the developed BHARAT.,2,@prakashv8349,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai Jai sree ram 🎉🎉🎉🎉,2,@user-qr4po5nn5d,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai Shree Ram! 🙏🏻💙🕉🎉🎊,2,@RaiseTheWorldProjectNow,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,JAY SRI RAM🙆💥JAY JAY SRI RAM🙆🔥SEYA BARA RAMCHANDRA KI🪔JAY🙆🪔💥🕉🛕🪔🔥💐🇮🇳🇮🇳🇮🇳✨️🪔🚩🚩🚩🚩🚩🚩🚩🚩🙏~~~~~~~~~~>,2,@manasranjandas5642,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"It's not at all about benefit for us, just the pure love and joy!!!",2,@poojapurohit3620,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,you are not talking about the locals who are displaced because of Ram mandir.,2,@travelholidaysnp,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai Sree Ram 🌹❤🙏,2,@mohammedshaparappanangadi523,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"We explaination mam. I acknowledge ram, but not acknowledge mandir in this state of game and dirty politics. Radhe Radhe😊",2,@naveedsegments,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"One correction,  INDIA is not a secular country... The supreme Court of India carries the emblem "" Yato Dharmostato Jaya"", India has always been a pluralistic and Diverse culture.. but not secular. Secularism is no more than a western concept,  that was imposed on India about 50 years ago.",2,@BHARATIYA...,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"I spent 4 years in India as foreign student. People are respectful, hample and you now what! its where i learned sharing is caring",2,@a.ksanah8518,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,🙏🙏🙏,1,@Rsinha702,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Blessings to all the workers who built this temple. Proud to be of Indian origin from South Africa.,1,@jayenpadayachee4055,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,What a time to be alive! I feel called. Jai Rama 🙏🙏🙏,1,@0phiologist,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Palki Madam is the best Editor today, in the context of Cultural Nationalism,India/Bharat.",1,@siddhartaray4225,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Many people in the world 🌎 will become devotee of Lord Ram when they hear real story of Ramayana.🎉🎉❤❤,1,@godandsky7587,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"A secular country destroyed the minority's religious place, built their own temple over there, and now celebrated. That's the true face of this secularism.",1,@kaikhan,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,kingdom of harmony? really?,1,@1977muahmed,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Hypocrites.😡,1,@nishannishyanthan,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,In a country like India to let Religion rule Politics will be very very UNWISE,1,@deepakseth6256,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Now it is the time to reclaim all the other usurped Hindu pilgrimage sites all over India.We need to be assertive once again to set all the wrongs of the islamic invaders of the past.We should be proud to call ourselves a Hindu nation.,1,@KS-xz2rq,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Visiting Ram Temple will always be far satisfying and rewarding than visiting a foreign beach. Jai Shri Ram.🙏🇮🇳🚩,1,@BalkarSingh-sd1cf,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,With this we made our own brothers alienated.in their own homeland. Wondering if buck stops here. And what a news 😮,1,@sunnypsy6135,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Dehli sultanate will be established again . this temple will be erased.,1,@farazkhan7035,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,religion based extremism is about to demolish india... really it's unbelievable how it has become  a chauvinist state in just the blink of an eye.,1,@nafisahmed6721,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Tell this to your Islamic countries..,1,@kanhaiyakumar-vh2un,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Hindus are celebrating it n the Muslim are mute spectre. To some Modi is hero n to some modi is...... 🤪,1,@phumkilungrpanmei5856,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"It is foolish to discuss profit or loss! Ram Mandir is our heritage! Ram Mandir is our culture! Ram Mandir is our pride! Sri Ram is our god! More over we have open doors for lot of investments, spiritual tourism.. We get thousands of cores business... Major benefit is reconstruction of our destructed heritage. It is the beginning of New Bharat.... Ignore the people who is talking about loss or profit!  Their plan is to divert the actual benefit it is not money, it is our pride, it is our heritage, it is our existence, it is our culture....  We can fight attacks from other religions... The enemies are within our religion, who are very dangerous.... The benefit is not interpreted in numbers... Beyond benefit... More than 1 billion people's heritage and existence... If any one asks what is the benefit, answer them by saying powerful words Jai Hanuman  Jai Sri Ram Jai Hind!",1,@AnilKumar-xl2te,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Bla bla bla... every single word is bogus..every single thing she said are fine crafted to their welfare,1,@rangarajjk,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Chapter of harmony and unity my ass.. What a joke 😂. We already saw what happened whenntheae goons did processions and dj in front of masjids,1,@mdmunir7992,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Truth truth Adam the first born on Earth Father and mother to all humans now you go back to lost people who think worshipping idols is important,1,@chtulun,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"It is uncertain whether there was a temple 500 years ago, but one thing is certain: there was a mosque that was insulted and destroyed by extremists, and a temple was built in its place. This is recorded in the history.",1,@muzaffar9503,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Also, it is a fact that your babri wasn’t built on virgin land as proved in court. Also, there is a proof of vaishnavite temple found below babri & that too from 2 centuries. So sit down & accept that your invaders do these kind of barbaric acts on india & muslims still do that where ever they comes in majority. Your prophet himself did it in kabba. So sit down now.",0,@vikrant7424,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,India is secular country what a joke modi killer modi killer,1,@msaghir6569,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Yellow journalist,1,@BlueShockEntertainment,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Boycott indian products,1,@BlueShockEntertainment,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,My favorite journalist Ms. Palki 😊,1,@avinashmuraly2528,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"After the construction of Ram temple, Uttar Pradesh will win the title of number one state of the country in the coming 10 years.... Jai Shri ram 🚩jai hind 🇮🇳",1,@-VikramJain,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,The butcher of gujrat once banned in the USA furthering racist agenda against muslims.,1,@anjumally,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Gujharat violence started after a mob of 800 Muslims stormed into a Railway station and set fire to a Train carrying Hindu Devotees - Men, Women and Children, killing 50+ and inhuring 200+ with second and third degree burns. Tell the full story please. To this inuman event, When Police refused to arrest the Culprits or take action, there was backlash which led to Godhra Riots.  What kind of sick people set fire to a Train full of People ?",0,@hindurashtra63,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @hindurashtra63  ignorance I'd a boss for some people not all,0,@anjumally,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024, @hindurashtra63  this is what fake news and false reporting looks like,0,@anjumally,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,It’s homecoming of our god ram 🙏🙏.,1,@jyotsanasingh573,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Yes !,1,@jyotsanasingh573,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Remember ram rajya doesn't have any place for rakshasa, asuras..",1,@pallavibhabhra3942,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,🎉🎉🎉😢in our india we need unbiased judicial systems unbiased police systems unbiased political systems 🎉d😮,1,@seeme777,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,So u aspire Rama rajya😂😂,0,@vivs7711,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,I am so so proud for our RAAM MANDIL with my hands spread on the ground and my head on the ground i bow to thee our MANDIL may YOU be the pillar stone of HINDIUSM may GOD guide us to a new world that only belongs to GOD and HIS men OOM SHAHTHI SHANTHI.,1,@jackpapli7415,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,🙏🕉,1,@paulsingh2811,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Go and cover the news of  local peoples of ayodhya then you will know the truth' you only sit in your and doing rubbish 😒 and permote modi govts.,1,@Sameer-ys4wx,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Ok I am local ...tell me what u want to know....crying is a art of all anti Modi anti hindu kavval,0,@vivs7711,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Blessing blessing blessing to all indian people Jai Shree ram om 😢 shivaya shines Glory to us all 🎉🎉🎉🎉🎉❤❤❤❤❤,1,@lennoxramhit6516,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"One day I will visit Ayodhya , Kashi and Vaishnodevi temple",1,@brucewayne5916,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Mentioning secularism and diversity at the end is laughable,1,@suchbolo5742,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Modi  to Amit Shah : Yaar Amit wo aaj kal ek nayi chhokri ayi hai na Palki Sharma karke kafi famous ho rahi hai . Amit Shah : Han malik samjh gya Har mahine 50 peti pohcha diga karunga  😅,1,@Indiancitzien,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Han Ramayan famous hi itni hai  Xi shinping bhi subah uth kar chaye bad mai pita h Phle 100 bar ram nam ki mala japta hai 🤣😆🤣😆,1,@Indiancitzien,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Lord Rama is the epitome of Kshatriya rule. And it worries some that the king and the first family are back.,1,@govindt1367,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"bro lord ram was an avator of the supreme consiouness of the universe brahman also called vishnu or shiva or shakti by various sects of hinduism.. so telling ram as a khastriya is highly wrong. also castes are not hindu religon things, it was just  a occuption not identity. also all kings were essentially soliders or cheif of soldiers, and since we didnt have english lol, our naitve word for soldier were khastriyas, so why bring that word ??",0,@user-SkmBeats,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai Shree Ram Jayaho Bharath 💐💐💐🙏🙏🙏,1,@GaneshSM76,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,State should not promote any religion,1,@adarshkv511,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Power Projection  🚩Jai Shree Ram 🚩,1,@nike5428,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Hinduism Was Plagiarized By Christians to create Christianity.   * Hinduism: King Kansa had all children slaughtered in order to kill his nephew Baby Krishna. * Christianity: Herod had children slaughtered in order to kill Jesus.   * Hinduism: Baby Krishna was secretly taken away from Mathura to save Baby Krishna. * Christianity: Baby Jesus was secretly taken away to Bethlehem to save his life.   * Hinduism: Karna was born from the Princess Kunti who was unmarried and a virgin. * Christianity: Jesus was born from the Virgin Mary.   * Hinduism: Sri Rama and Sri Krishna performed miracles. * Christianity: Jesus performed miracles.   * Hinduism: Baby Karna was placed in a basket and floated down a river till he was pulled from the river. * Christianity: Moses was placed in a basket and floated down the river till he was pulled from the river.   * Hinduism: Sri Vishnu told Manu that a great flood would occur and Many built a large boat to escape the flood. * Christianity: Bible God told Noah that a flood would occur and Noah built a large boat to escape the flood.   * Hinduism: Sri Krishna will return brandishing a sword and riding a white horse. * Christianity: Jesus will return brandishing a sword and riding a white horse.   * Hinduism: Sri Vishnu in the form of of Sri Krishna conversed with Arjuna and gave teachings (Bhagavad Gita) to Arjuna. * Christianity: Christian/Bible God took human form to converse with and give teachings to Moses on Mount Sinai.   * Hinduism: The birth of the saviour/avatar is predicted generations before the actual birth eg the birth of Sri Rama and Sri Krishna. * Christianity: The birth of Jesus is predicted generations before the actual birth.   * Hinduism: Garuda is the supernatural, divine, winged creature. * Christianity: Angel is the supernatural, divine, winged creature.   Christianity was created by the Council of Nicaea for: mass psychological warfare; Genocide and Ethnocide,; Divide & Conquer"" and ""Divide & Rule"", while Hinduism was relatively peaceful.",1,@davendra_singh,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Yes India will definitely benefit.   1) From a religious perspective most Hindus will be relieved and will want to go and pray at the mandir after so many years  2) From a social cohesion perspective hopefully we can all put the past behind us like the PM said and all Indian Hindus & Muslims can live in harmony together which will be good for the country  3) Hindus from all over India and abroad will visit Ayodhya which will result in a lot of income for UP and India. Plus there will be a lot tourism by non Hindus  4) The Ram Mandir will result in thousands of jobs being created in and around the Mandir, plus jobs in Hotels, Restaurants, Airports, Bus Stations and Rail Stations. This will result in a lot of employment, tax revenue for the government and act as a major boost for the State and Local economy and perhaps the national economy  All in all this will all be a positive for everyone. Jai Shri Ram🙏",1,@jaykay304,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,God bless India !,1,@glories2276,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,What harmony ? that temple has a dark history which is a bloodier one I don't think it will bring peace it will spread hatred,1,@hun524,FALSE,FALSE,FALSE,FALSE,,FALSE,
27-02-2024,Secular country but the culture and identity of India is Hindu.,0,@pario850,FALSE,FALSE,FALSE,FALSE,,FALSE,
20-02-2024,Jay shree Ram ji 🙏,0,@pramodmeher5745,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,De ja vu - she had tweeted... taunting the kar sevaks bringing down illegal structure,0,@samyuktagovind8748,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Why are Muslims trying to be oppressive all over the world?  Why do they want to destroy other religions and replace them with their own?  Why are they so keen to build their religious monuments and mosques in locations where other religious worshipping places already exist?  
 
 The Muslims have so much land in India, and the government allows them to build mosques wherever they want.  But they only want to take over the places where the majority of Hindus congregate to pray or worship. They could build any number of Islamic mosques in any other part of India. But their bone of contention is Ayodhya because a Muslim invader known as Babur built a mosque in Ayodhya, forgetting long before Babur set foot in India, Ayodhya did exist and was believed to be the capital of Prince Rama's kingdom. 
 
  Granted Prince Rama came to be regarded as a deity in later years, we need to understand something here. The Hindu religion unlike the other world religions, does not have a founder.  It is a combination of several different teachings and philosophies with a strong element of mysticism. Accordingly, the Hindu religion has several Gods and deities, more than we could count off-hand.  Ignorant folks from alien cultures, who do not understand the deeper meaning of this would think it is merely based on foolish idol worship since there are various different Gods in the Hindu pantheon. In reality, every God is nothing more than a metaphor that symbolizes a philosophy and moral of life.  The amalgamation of all these makes up the most profound and insightful philosophy that is so deep and difficult for the comprehension, of the average human mind.  
 
 Unfortunately, Muslims in India want to build their mosques in Ayodhya. In the bygone centuries, the Islamic powers invaded India.  They not only destroyed most of the aesthetically beautiful architectural marvels of Hindu temples but also ruthlessly killed a large population of women, children, and the elderly. Anybody who submitted to their barbaric violence was forcibly converted to Islam.  By the way, I admit the caste system is the biggest crime committed in Hindu society.   The caste segregation in Hindu society is a total madness and a crime against humanity itself.  The Hindu religious base controlling the society committed this worst sin against humanity. Helpless downtrodden, ostracized people in the Hindu society, embraced Islam because Islam never discriminated against them based on the madness of the Hindu caste system. The caste system was introduced by the ones who controlled the Hindu temple-worshipping hierarchy that influenced the society in the name of God and to this day. This is a neurosis in the minds of evil people in the Hindu society in India. 
 
 Regardless, the atrocities by the Islamic invasion have been inhumanely violent to appease Allah.  Anybody who follows another religion is considered to be desecrating Islam and therefore committing blasphemy against Allah. During the Islamic invasions, the Hindu women who opposed were raped and killed while the ones who submitted in fear of life were forcibly converted to Islam. Is this something to be proud of by any community?   Look at the present-day Western countries that respect diversity. The advanced societies in the West want to see unity in diversity.  But, it is only Muslims who want to encroach into the Western way of life and build their religious relics and mosques in Western countries.  But will these same Muslims allow any other religious symbols or places of worship in the native countries they migrate from?   
 
 Why do Muslims want to destroy other cultures?  The world is for everybody. Why can't Muslims co-exist with other cultures and religions in harmony?
  Nobody knows what God really is. Humankind will never evolve to a point and develop the capacity so as to comprehend the unknown origin of all mysteries.  The concept of God is a social construct that came out of the human psyche to regulate society. But idiots talk and preach like they know all the answers to everything connected to the unknown mysteries of the origin of the universe. They make the people believe it is real and they tell them it is a personal experience. The herd of human masses is completely brainwashed. Raising questions in this regard is construed and considered blasphemy. We are told faith is the only answer.  If you believe you will find.  No, our rational minds reject this. We have to find in order to believe. 
 
  If you try to rationally educate an idiot, it proves there are two of you. Idiots are stubborn and opinionated. The first step of enlightenment is to know what you will never know. Never try to explain something to an opinionated fanatic.  If you do, you are making a fool of yourself.  Once an idea is inculcated in their mind, that becomes the truth, the whole truth, and nothing but the truth so help you God.  
 
 The humankind clouded with their own ignorance takes it way beyond human rationale. All religious sects have become nothing but lucrative commercial enterprises generating one of the greatest revenues in the world. This is systematically carried out by way of capitalizing on the fear of human ignorance.  People behind religions sell the concept of God to the masses and live comfortably and well, while the hopeless ignorant masses become the believers.  World leaders and politicians encourage this and make the religious followings their vote-banks.  
 As far as India goes, Muslim invasions began after c. 1000, establishing the long-lived Delhi sultanate in 1206 and the Mughal dynasty in 1526. Long before Babur came to India, Ayodhya existed.  But the Muslims want their mosque in Ayodhya. Why can't they find another place to build what they want?  Their religious indoctrination drives them to resort to violence and aggression paving the way to destruction and annihilation of other religions and cultures. 
 
 Any civilized society allows freedom of speech and accepts the fact that everybody ought to think freely and develop their own perceptions supported by human rationale.   The world is for everybody. Let's pray and hope that the Almighty Allah will dispel this human ignorance. Live and let live. Let's endeavor to make the world a civilized place not run by religious fanatics and lunatics.",0,@dnpodcast9485,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Read latest Business Standard
 - Ayodhya Ram Mandir: How the temple is fuelling an economic boom in the modest town, Ayodhya Temple Tourism will generate 
 -100's of Billions of revenue to UP every year.
 - 1000s of Jobs in Airports/Rlyways/transport/food supply/agriculture...
 - Development of Roads/Hotels/Infrastructure/Hospitals/
 - people outside india will Medical tourism, yoga..etc
 - Foreign investments, Industrial development..etc much more
 ---------------
 Every year
 Christian visitors to Vatican pope gets more than 100 billion dollars  as revenue. 
 Hajj pilgrims to Saudi gets more than 500 billion dollars as revenue 
 pilgrims to Israel gets more than 50 billion dollars every year as revenue",0,@Troller_007,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Mam very good your narration in each and every time,0,@nagireddy749,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Also people shouldn't eat cow's meat  Until u give up cow's meal and any other meat, those please shouldn't go for darshan Also people generally should not eat meat chicken or egg if they planning to visit any temple... Mandirs should make people aware of it",0,@karounatakkiarh9035,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,@Palki... Please tell the Indians to REPENT from this Idol worship in this Temple!,0,@erickberry1295,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,The Judgement of the LORD is coming your way!  India REPENT!!,0,@erickberry1295,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"So for inclusivity and diversity you celebrate the destruction of a MOSQUE , with no relevance of any historical facts indicating this is the birth place of RAM .Its a shameful SCAR on the disunity created by the destruction of the BABRI MOSQUE . India returning to an UNCIVILISED PAST, shameful at every level.  It is contested whether the AYODYA mentioned in the RAMAYANA is the same as the modern city.",0,@sumayyamoosa4936,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Build not one but nine it is your hope.
  But demolishing something and killing human lives to build it is not #spirituality, only #religionism.
  Doubts also exist in the murder of Ram's priest #Bapalalalbhas.
  If we start digging like this, all the places you live in belong to animals and dinosaurs.  , .. ,",0,@smileinurhand,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Mandir he banao bs fir garibon ki katar ko mat dekho bikhariyo ko ignore karo. Bs Ameer ammer hote jao or gareeb ke liye kabhi mat socho. Yahin hai hamare india ki sacchai.,0,@nimadolma3713,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai shree Ram,0,@00mukeshkumbhakar28,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jay Shree Ram,0,@anilapanday2127,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Peaceful mob will not allow peace and harmony. Sad truth.,0,@vish2553,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Ram temple in Ayodhya helps to keep hindus unification. It scattered almost 100years in different religions specially into muslims n christians. Make country hindu rashatra. Only hindus  in politics strictly. Sc hc business out from bharath only court of Geeta. Hare Krishna Hare ram jai hind jai naya bharath.,0,@gopalakrishnantarlada3426,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Puppet of BJP Palki sharma......,0,@NbNb1987,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Om Jai shreeram ❤❤❤,0,@vijeeshbala-bb3uc,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Diversity does not mean giving respect to the dwgs of invders from the desert!,0,@nehakulkarni5009,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Babar was the dwg of ishilam,0,@nehakulkarni5009,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Will never waste hard earned money on religious tourism... Life can be lived without religion but not without money,0,@Meteor-iz5jj,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Your spare change will not be required,0,@nehakulkarni5009,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Is there  real god called Ram? How does he compare with the Jewish god called Jesus Christ?,0,@EddieDSa,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Jesus was born 2,000 years ago Lord Rama was born in Treta yuga 2,163,102 BCE",0,@nehakulkarni5009,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,TKNR Thanks for the news it's very great Mrs Sharma,0,@user-bw2fg6uh4r,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Ram campaign for which political party?,0,@weshetemero2201,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai Sri Ram jai jai 🎉🎉 tq Mam Pal 📌 tq save soil Ji,0,@vimaladevi1613,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Tq jai sriram Jai jai jai tq 🎉🎉 Mam Pal 🎉🎉tq🎉🎉Good afternoon 🎉🎉,0,@vimaladevi1613,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,https://youtu.be/Yg1i1DT6T3Y?si=zia1o27247VEptQD,0,@user-uc7bq6yg4y,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Who is Lord Ram? A saint. What has he done to benefit us the human being?. I am a Muslim and I believe that our Prophets have been sending us from different times, the consequences of equalling any creature to the level of God.",0,@marashimujtaba1,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,If  EVM is  Banned,0,@varaprasadganta4931,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,This is the beginning of end of Ghandhi s India and start of fascist India under Modi. Let's accept reality. Time to change constitution.,0,@irfanamanullah71,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Talk about your fac sist hollybook,0,@nehakulkarni5009,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Anyone who wants to know the falsity of idols and their origin can read the Bible, Wisdom 14: 12- 31.  Smart Indians should shun false religions and such idolatry and embrace the Roman Catholic Church that establishes God's kingdom on earth. This is in all parts of the world- including India.",0,@cyrusm123,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,A longer wait for the billion flushing toilets it so desperately needs?,0,@imankhandaker6103,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,RAM missing of heaven liived in tent that which PM Narendra Modi  knows that is why Finding no place in earth owing to demolition of ancient mosque Built parmanent residence of Ram Temple spending large amount of money breaking of unity discrimination of citizens  trend to splitting of territory that which great threat solidarity of India in near future highlighted WHO recovered stolen wife Sita by the beast of Honuman  following the fact of Ram PM Narendra Modi is able to get the same status recovery of missing of help of RSS shouting joi sree RAM to same Temple later of death. Bangladeshi.,0,@zabedali9787,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Ancient masjid? Your dad babar came to In dia in 15th century,0,@nehakulkarni5009,TRUE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Ram is not real, but the temple will be good for the economy.",0,@Jancan20,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,That means Modi Selling God for Politics 😅 Big Hypocrate 😅,0,@classone1576,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,India will not benefit from the temple or Mosque but the BJP will. It will hold on to power in the same way it accuses the congress of doing so. Nothing changes in India. The power will remain poorer. The politicians will exploit the illiterate  and the thieves will remain thieves,0,@janardhanparveshwar4307,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,One of the best reporter,0,@columbus1305,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Building temple is not an issue. But this was build by demolishing on the top of babri masjid. No one can change the truth and history by manipulating. India is a cultural, relegious diversity country. Respect all the culture and religion is the core part of our india. Not to implement old british rule "" Divide & Rule "".  Jai Hind 🇮🇳",0,@ioveer,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Thailand's kings 🤴 use Rama🎉 as part of their names with current king known as Rama X  Bali has a 🕉 Hindu majority in an otherwise world's largest ☪️ Muslim country   Ayodhya temple is a very BIG deal for Hindus world wide.   Majority of places of worship world wide are visited by people of all religions e.g. Golden Temple,  Abu Dhabi masjid,  Vatican 🇻🇦 City, and now Ayodhya Mandir will be joining that elite list.   Jay Shree Ram",0,@lifeisgoodinchestercountypa,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,The Indians I love the family of the Bramans very much Africa is open for you the prince loves you,0,@abalhassanesilahi9466,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Palki True colours,0,@teslasvibrance1175,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Hope your talks instill what's Islam is about.,0,@ambidrew8638,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,"Destroying a mosque, they have built the temple  based on myth.",0,@asrafulalam3537,FALSE,FALSE,FALSE,FALSE,,FALSE,
19-02-2024,Jai shri ram,0,@dishagupta6788,FALSE,FALSE,FALSE,FALSE,,FALSE,
